time[ms],R1[ohm]
1615976,5692.22
1616979,5837.10
1617982,5812.77
1618985,5984.72
1619988,5812.77
1620992,5886.00
1621995,5788.51
1622998,5812.77
1624001,6009.59
1625004,5935.20
1626007,5764.33
1627011,5644.52
1628013,5812.77
1629017,5837.10
1630020,5959.92
1631023,5886.00
1632026,5861.51
1633029,5935.20
1634032,5886.00
1635036,5812.77
1636038,5910.56
1637042,5812.77
1638044,5812.77
1639048,5959.92
1640051,5788.51
1641054,5812.77
1642057,5910.56
1643060,5837.10
1644063,5837.10
1645067,5861.51
1646069,6034.54
1647073,5788.51
1648075,5812.77
1649079,6059.57
1650082,5959.92
1651085,5740.22
1652088,5837.10
1653092,5910.56
1654094,5910.56
1655098,5812.77
1656100,5837.10
1657104,5479.86
1658107,5788.51
1659110,5812.77
1660113,5764.33
1661116,6009.59
